# Conti Nico, Federico Bonaccorsi
# Praise the ELU
# ML-CUP24 v1
# 22 Jan 2024
409,-0.490168,1.584289,24.898154
410,-0.120143,0.046528,1.712612
411,0.731878,-1.554687,-18.277555
412,-1.788836,-1.143965,22.248503
413,-0.309140,-2.685782,27.491293
414,0.658466,-0.266673,-10.287424
415,0.628967,0.180371,-13.930780
416,1.768980,-1.100458,25.976392
417,-0.767474,0.476401,8.874614
418,2.420397,0.364199,23.586554
419,-1.110808,-1.605457,25.943693
420,0.642511,0.481013,-8.667577
421,-0.204362,-0.547225,-5.779218
422,0.728395,-1.557153,-18.281320
423,-1.132461,-1.267863,16.691775
424,-0.047551,1.669274,24.848760
425,-0.377400,-1.095521,11.000557
426,0.485548,-1.472278,-19.670670
427,-0.609057,-2.703999,27.301848
428,-0.882746,-0.598846,10.278123
429,-0.505843,-0.036925,-0.162182
430,0.863020,0.072047,-9.554463
431,0.472563,-1.740165,17.842838
432,-0.454637,1.464858,14.682256
433,2.029773,-0.305586,24.485486
434,0.387656,-0.476908,-10.919783
435,-0.238879,0.049364,1.828291
436,0.176521,-0.580322,-11.558064
437,2.460691,0.328939,23.768571
438,-0.288289,-0.077527,0.127721
439,0.235430,-0.108921,-3.956120
440,0.900523,-0.941890,-21.672938
441,-1.604518,-0.581144,25.503875
442,-0.980011,-0.368462,10.008938
443,1.256539,-0.353631,12.584657
444,0.072376,-0.457002,24.268921
445,-0.364432,-2.131075,23.262758
446,0.618543,1.681117,20.105447
447,0.818328,0.224111,-9.245432
448,1.250288,0.598161,13.407847
449,-2.418632,-0.336055,25.652361
450,-1.648952,-0.031590,15.794424
451,-1.230691,-1.449326,25.867640
452,-1.286722,-2.591365,26.875273
453,-0.141746,-2.269170,25.327754
454,-0.324568,0.554887,-7.064189
455,0.425978,-1.618711,-19.200608
456,0.355601,0.458048,7.169957
457,0.718844,-1.073631,-20.860365
458,-0.416501,0.732911,8.399469
459,-1.812724,0.542087,25.590647
460,-0.152681,-0.558086,-5.664867
461,-0.179839,-0.017095,3.382452
462,0.494856,-0.193208,6.188686
463,1.799479,-2.024802,26.227569
464,0.887111,-2.387614,26.364790
465,0.320835,0.516902,7.266725
466,-0.047254,0.105724,3.178701
467,1.086775,0.317711,25.976672
468,1.644473,-1.421931,24.172896
469,1.374176,-1.699415,24.038595
470,-1.360926,0.846667,25.634277
471,-0.435830,-1.064831,10.936694
472,-1.443866,0.725743,25.108178
473,0.336031,0.491349,7.223666
474,2.496678,0.294849,24.008915
475,-0.257557,-0.105225,3.540996
476,1.442041,-1.639840,24.070970
477,-2.059802,-2.079343,26.342217
478,0.455169,-1.143976,11.740629
479,0.471284,-0.236490,6.086935
480,-0.113719,0.662477,-7.557245
481,-0.058454,0.169030,-0.059736
482,0.712061,0.244709,-14.181376
483,0.001085,0.177418,2.920816
484,-0.448324,0.034496,-0.093635
485,-0.011706,-0.013869,0.808264
486,-0.244869,-2.242608,26.273504
487,0.991491,-0.777200,12.213472
488,0.301621,-1.184950,11.617801
489,0.294980,1.651178,24.813358
490,0.435890,-0.047477,-13.311020
491,0.453216,-1.744820,17.830830
492,0.000751,0.015059,1.467359
493,-0.474814,-0.085875,-0.139133
494,-0.408393,1.474847,14.656047
495,1.012885,0.193154,23.127445
496,0.220731,0.690186,-7.966327
497,0.127473,1.820933,20.277964
498,1.287991,-2.137439,25.778450
499,0.196527,0.691047,-7.941129
500,0.145572,0.172784,-2.457664
